               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 126,              1.6297,             0.96376,              1.5332,             0.82722,              0.8208,             0.87322,             0.50257,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 127,              1.6326,             0.95563,              1.5355,             0.83557,             0.81428,             0.87626,              0.5051,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 128,               1.627,             0.95641,              1.5351,             0.82187,             0.81245,             0.86732,              0.5011,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 129,              1.6353,              0.9529,              1.5294,             0.83272,             0.81383,             0.87425,             0.50739,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 130,              1.6333,             0.96246,              1.5379,              0.8293,              0.8185,             0.87452,             0.50779,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 131,              1.6366,             0.95962,               1.537,             0.83301,             0.81309,              0.8736,             0.50229,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 132,              1.6384,             0.96858,              1.5322,             0.83498,             0.81236,             0.87214,             0.50684,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 133,              1.6331,             0.95599,              1.5196,             0.83092,             0.81295,             0.86852,             0.50481,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 134,              1.6278,             0.95825,              1.5315,             0.81491,              0.8232,             0.86967,             0.50394,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 135,              1.6145,             0.95175,               1.519,             0.83527,             0.81742,              0.8771,             0.51094,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 136,               1.613,             0.95176,              1.5217,             0.83255,             0.80825,             0.87371,             0.50674,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 137,              1.6091,             0.95448,              1.5211,             0.82691,             0.82277,             0.87378,             0.50433,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 138,              1.6154,             0.94691,               1.518,              0.8329,             0.81422,             0.87214,             0.50919,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 139,              1.6127,             0.94015,              1.5248,             0.84157,             0.80643,             0.87192,             0.50728,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 140,              1.6083,             0.93262,              1.5231,             0.83145,             0.81622,              0.8739,             0.50852,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 141,              1.6039,              0.9391,               1.518,             0.83398,             0.81065,             0.87562,             0.50799,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 142,              1.6015,              0.9335,              1.5026,             0.81868,             0.82042,              0.8717,             0.50945,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 143,              1.6029,             0.94105,              1.5202,             0.83163,             0.81249,             0.86916,             0.50692,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 144,               1.606,             0.92215,              1.5089,             0.83437,             0.80762,             0.86852,             0.50634,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 145,              1.5929,             0.92053,              1.5152,             0.84397,              0.7961,             0.86749,             0.50721,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 146,              1.6117,             0.94325,              1.5205,             0.83916,             0.80377,              0.8699,             0.50873,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 147,              1.5973,             0.92709,              1.5138,              0.8373,             0.80562,             0.86866,             0.50732,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 148,              1.5818,             0.91343,              1.5089,             0.82414,             0.81855,             0.87138,             0.50936,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 149,              1.5797,             0.91166,              1.5032,             0.84619,             0.80898,             0.87712,             0.51107,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 150,              1.5945,             0.93709,              1.5124,             0.84156,             0.81116,             0.87715,             0.51226,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 151,              1.5903,             0.91998,               1.508,             0.84135,             0.80302,             0.87186,             0.51012,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 152,              1.5823,              0.9096,              1.5047,             0.82853,             0.81116,             0.86918,              0.5056,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 153,              1.5895,             0.91339,              1.5064,             0.83771,             0.81861,             0.87739,             0.51162,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 154,              1.5978,             0.92157,              1.5061,             0.82638,             0.81165,             0.86937,             0.50668,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 155,              1.5879,             0.91432,              1.4972,             0.83278,             0.81088,             0.87288,             0.50688,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 156,              1.5682,             0.89894,              1.4827,             0.83243,             0.80591,             0.87143,              0.5094,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 157,              1.5872,              0.9155,              1.4896,             0.83198,             0.80089,             0.87266,             0.50843,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 158,              1.5655,             0.90735,               1.496,             0.84181,             0.81386,             0.87617,             0.51305,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 159,              1.5869,             0.91635,               1.496,             0.83691,             0.81609,             0.87684,             0.51294,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 160,              1.5716,             0.90803,              1.4831,             0.83263,             0.81701,             0.87659,             0.51467,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 161,              1.5733,             0.90907,              1.4884,             0.82745,             0.81817,             0.87574,             0.50985,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 162,              1.5987,             0.93396,              1.5024,             0.83218,             0.81875,             0.87651,             0.51275,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 163,              1.5533,             0.89792,              1.4816,             0.82841,             0.81692,             0.87467,             0.51271,                   0,                   0,                   0,                0.01,                0.01,                0.01
